id#,sec,x,y,z,px,py,pz,sqrt(px*px+py*py+pz*pz)
2985,3.005000e-07,3.281450e-01,-1.490564e-02,6.428087e-02,-1.949540e-01,1.602552e-04,9.808124e-01,1.000000e+00
2986,3.005000e-07,-2.382714e-01,-4.696492e-03,-2.354400e-01,7.012253e-01,-1.467684e-04,-7.129398e-01,1.000000e+00
2987,3.005000e-07,1.635053e-01,-1.104235e-02,-2.924732e-01,8.714133e-01,2.196533e-05,4.905496e-01,1.000000e+00
2988,3.005000e-07,-3.235272e-01,3.869273e-03,8.483587e-02,-2.559661e-01,-3.206070e-04,-9.666857e-01,1.000000e+00
2989,3.005000e-07,-3.091937e-01,-1.997892e-03,-1.288106e-01,3.822348e-01,-2.059402e-04,-9.240652e-01,1.000000e+00
2990,3.005000e-07,1.372452e-01,-1.653650e-02,3.044772e-01,-9.118569e-01,2.438176e-04,4.105082e-01,1.000000e+00
2991,3.005000e-07,-3.288040e-01,2.309060e-04,-6.267367e-02,1.855037e-01,-2.493332e-04,-9.826435e-01,1.000000e+00
2992,3.005000e-07,2.631884e-01,-1.224716e-02,-2.072005e-01,6.166876e-01,6.340258e-05,7.872080e-01,1.000000e+00
2993,3.005000e-07,-1.117095e-01,-7.732027e-03,-3.164248e-01,9.428362e-01,-7.610482e-05,-3.332565e-01,1.000000e+00
2994,3.005000e-07,-3.289192e-01,2.353340e-03,6.008025e-02,-1.826499e-01,-2.954331e-04,-9.831780e-01,1.000000e+00
2995,3.005000e-07,-2.392540e-01,-4.836949e-03,-2.349686e-01,6.998771e-01,-1.448642e-04,-7.142632e-01,9.999999e-01
2996,3.005000e-07,8.857377e-02,-1.036359e-02,-3.234707e-01,9.641015e-01,-1.501695e-06,2.655338e-01,1.000000e+00
2997,3.005000e-07,2.408771e-01,-1.255785e-02,-2.329213e-01,6.933542e-01,6.490431e-05,7.205969e-01,1.000000e+00
2998,3.005000e-07,4.817504e-02,-1.684456e-02,3.304613e-01,-9.895326e-01,2.656884e-04,1.443089e-01,9.999999e-01
2999,3.005000e-07,1.528690e-01,-1.616091e-02,2.967265e-01,-8.882190e-01,2.326223e-04,4.594203e-01,1.000000e+00
3000,3.005000e-07,2.889690e-01,-1.267869e-02,-1.691053e-01,5.028435e-01,7.858401e-05,8.643775e-01,1.000000e+00
3001,3.005000e-07,-2.326007e-01,-5.240223e-03,-2.421277e-01,7.211106e-01,-1.371217e-04,-6.928200e-01,1.000000e+00
3002,3.005000e-07,-2.597625e-01,-4.320725e-03,-2.117350e-01,6.303676e-01,-1.571873e-04,-7.762968e-01,1.000000e+00
3003,3.005000e-07,7.342454e-02,-1.678431e-02,3.257834e-01,-9.754959e-01,2.600959e-04,2.200175e-01,1.000000e+00
3004,3.005000e-07,1.850652e-01,-1.149630e-02,-2.795133e-01,8.329263e-01,3.404338e-05,5.533839e-01,1.000000e+00
3005,3.005000e-07,-1.048946e-01,-7.574606e-03,-3.185554e-01,9.495735e-01,-7.913159e-05,-3.135446e-01,1.000000e+00
3006,3.005000e-07,3.202100e-01,-1.496681e-02,9.488372e-02,-2.857471e-01,1.657247e-04,9.583050e-01,1.000000e+00
3007,3.005000e-07,1.887670e-01,-1.614813e-02,2.757136e-01,-8.254269e-01,2.257822e-04,5.645090e-01,1.000000e+00
3008,3.005000e-07,-3.345986e-01,1.115437e-03,1.349822e-02,-4.322373e-02,-2.725795e-04,-9.990654e-01,1.000000e+00
3009,3.005000e-07,-2.579960e-01,-4.337695e-03,-2.144180e-01,6.386771e-01,-1.569239e-04,-7.694748e-01,1.000000e+00
3010,3.005000e-07,-3.093311e-01,-1.984114e-03,-1.285128e-01,3.813242e-01,-2.066258e-04,-9.244413e-01,1.000000e+00
3011,3.005000e-07,3.340217e-01,-1.409909e-02,2.898395e-03,-1.060561e-02,1.334809e-04,9.999437e-01,9.999999e-01
3012,3.005000e-07,-3.182122e-01,-1.708640e-03,-1.041952e-01,3.083590e-01,-2.143206e-04,-9.512700e-01,1.000000e+00
3013,3.005000e-07,-1.778678e-01,-5.836624e-03,-2.844370e-01,8.478053e-01,-1.185557e-04,-5.303075e-01,9.999999e-01
3014,3.005000e-07,2.878628e-01,-1.534391e-02,1.692397e-01,-5.070458e-01,1.852321e-04,8.619191e-01,1.000000e+00
3015,3.005000e-07,-3.340628e-01,5.613488e-04,-1.330380e-02,3.648709e-02,-2.606124e-04,-9.993341e-01,1.000000e+00
3016,3.005000e-07,-3.347715e-01,2.040972e-04,-7.912254e-03,2.030671e-02,-2.556081e-04,-9.997938e-01,1.000000e+00
3017,3.005000e-07,1.899566e-01,-1.141111e-02,-2.757891e-01,8.218821e-01,3.350283e-05,5.696576e-01,1.000000e+00
3018,3.005000e-07,6.501838e-02,-9.037127e-03,-3.288233e-01,9.806093e-01,-3.018445e-05,1.959730e-01,1.000000e+00
3019,3.005000e-07,-3.851227e-02,-8.396023e-03,-3.333253e-01,9.935713e-01,-5.485886e-05,-1.132080e-01,1.000000e+00
3020,3.005000e-07,1.682255e-01,-1.144183e-02,-2.900733e-01,8.643356e-01,3.098813e-05,5.029155e-01,1.000000e+00
3021,3.005000e-07,-3.268582e-01,2.679614e-03,7.108216e-02,-2.157110e-01,-3.016726e-04,-9.764572e-01,1.000000e+00
3022,3.005000e-07,-3.333057e-01,-1.736745e-05,-2.992192e-02,8.635922e-02,-2.500289e-04,-9.962640e-01,1.000000e+00
3023,3.005000e-07,-2.252930e-01,-5.025005e-03,-2.481370e-01,7.390890e-01,-1.391769e-04,-6.736077e-01,1.000000e+00
3024,3.005000e-07,2.819724e-01,-1.551333e-02,1.792503e-01,-5.372064e-01,1.908175e-04,8.434508e-01,1.000000e+00
3025,3.005000e-07,-3.252700e-01,-8.988080e-04,-7.855762e-02,2.320047e-01,-2.297839e-04,-9.727146e-01,1.000000e+00
3026,3.005000e-07,-3.306449e-01,-4.149484e-04,-5.319750e-02,1.565119e-01,-2.408281e-04,-9.876760e-01,1.000000e+00
3027,3.005000e-07,-3.343191e-01,1.175781e-04,-2.419930e-02,6.985433e-02,-2.520902e-04,-9.975572e-01,1.000000e+00
3028,3.005000e-07,2.680834e-01,-1.273469e-02,-2.002789e-01,5.953632e-01,7.551115e-05,8.034567e-01,1.000000e+00
3029,3.005000e-07,2.528131e-01,-1.239614e-02,-2.191336e-01,6.523691e-01,6.472893e-05,7.579015e-01,1.000000e+00
3030,3.005000e-07,1.124460e-01,-1.044906e-02,-3.157471e-01,9.411050e-01,3.399845e-06,3.381145e-01,1.000000e+00
3031,3.005000e-07,-2.771275e-01,-3.783176e-03,-1.885754e-01,5.610378e-01,-1.693785e-04,-8.277901e-01,9.999999e-01
3032,3.005000e-07,-1.751371e-01,-6.437555e-03,-2.859347e-01,8.527014e-01,-1.070953e-04,-5.223986e-01,1.000000e+00
3033,3.005000e-07,1.016248e-02,-9.016266e-03,-3.351224e-01,9.994724e-01,-3.626054e-05,3.247808e-02,1.000000e+00
3034,3.005000e-07,8.017203e-02,-9.650459e-03,-3.254268e-01,9.705319e-01,-1.673540e-05,2.409728e-01,1.000000e+00
3035,3.005000e-07,-1.927146e-01,-5.943774e-03,-2.744050e-01,8.183140e-01,-1.185546e-04,-5.747714e-01,1.000000e+00
3036,3.005000e-07,3.304874e-01,-1.499826e-02,5.001410e-02,-1.524368e-01,1.591276e-04,9.883132e-01,1.000000e+00
3037,3.005000e-07,2.762485e-01,-1.301909e-02,-1.887881e-01,5.608568e-01,8.252279e-05,8.279128e-01,1.000000e+00
3038,3.005000e-07,3.338313e-01,-1.443395e-02,-1.896253e-02,5.359503e-02,1.383625e-04,9.985627e-01,1.000000e+00
3039,3.005000e-07,-2.460713e-01,-4.318742e-03,-2.278597e-01,6.787285e-01,-1.547757e-04,-7.343893e-01,1.000000e+00
3040,3.005000e-07,-3.014875e-01,3.818155e-02,1.437209e-01,-4.333447e-01,-7.324470e-04,-9.012279e-01,9.999999e-01
3041,3.005000e-07,-2.643227e-01,-4.462009e-03,-2.056112e-01,6.122799e-01,-1.559995e-04,-7.906410e-01,9.999999e-01
3042,3.005000e-07,-3.080199e-01,1.708821e-01,1.278663e-01,-3.857688e-01,-1.812569e-03,-9.225937e-01,1.000000e+00
3043,3.005000e-07,-1.742115e-01,-6.371802e-03,-2.866037e-01,8.542344e-01,-1.087252e-04,-5.198881e-01,1.000000e+00
3044,3.005000e-07,-4.693561e-02,-8.566231e-03,-3.321727e-01,9.901623e-01,-5.250688e-05,-1.399234e-01,1.000000e+00
3045,3.005000e-07,7.880453e-02,-9.844038e-03,-3.259222e-01,9.715512e-01,-1.239408e-05,2.368296e-01,1.000000e+00
3046,3.005000e-07,-2.851510e-01,-3.140994e-03,-1.757799e-01,5.229390e-01,-1.822762e-04,-8.523701e-01,1.000000e+00
3047,3.005000e-07,2.308266e-01,-1.597266e-02,2.412918e-01,-7.232624e-01,2.129378e-04,6.905733e-01,1.000000e+00
3048,3.005000e-07,-3.050952e-01,9.742507e-02,1.358824e-01,-4.094994e-01,-1.329913e-03,-9.123094e-01,1.000000e+00
3049,3.005000e-07,-3.040880e-01,-2.961273e-03,-1.407397e-01,4.178630e-01,-1.898391e-04,-9.085100e-01,1.000000e+00
3050,3.005000e-07,2.103346e-01,-1.217065e-02,-2.612027e-01,7.781713e-01,5.102331e-05,6.280521e-01,1.000000e+00
3051,3.005000e-07,-4.899642e-02,-8.095867e-03,-3.317329e-01,9.893818e-01,-6.104429e-05,-1.453399e-01,1.000000e+00
3052,3.005000e-07,3.083315e-01,-1.347901e-02,-1.288609e-01,3.825395e-01,1.021590e-04,9.239391e-01,1.000000e+00
3053,3.005000e-07,2.333687e-02,-5.072721e-02,3.332052e-01,-9.975424e-01,1.184671e-03,7.005499e-02,1.000000e+00
3054,3.005000e-07,1.791620e-01,-1.147600e-02,-2.828328e-01,8.430775e-01,3.321953e-05,5.377920e-01,1.000000e+00
3055,3.005000e-07,3.341677e-01,-1.447348e-02,-1.595530e-02,4.544380e-02,1.385205e-04,9.989669e-01,1.000000e+00
3056,3.005000e-07,7.055975e-02,-9.348901e-03,-3.275310e-01,9.772307e-01,-2.292320e-05,2.121794e-01,1.000000e+00
3057,3.005000e-07,-1.499876e-01,-6.728375e-03,-3.000067e-01,8.944198e-01,-9.852095e-05,-4.472284e-01,1.000000e+00
3058,3.005000e-07,-2.346581e-01,-5.051645e-03,-2.394849e-01,7.133002e-01,-1.407356e-04,-7.008587e-01,1.000000e+00
3059,3.005000e-07,2.588780e-01,-1.238579e-02,-2.123634e-01,6.321686e-01,6.596373e-05,7.748309e-01,1.000000e+00
3060,3.005000e-07,3.094147e-01,-1.358721e-02,-1.269560e-01,3.762905e-01,1.046524e-04,9.265017e-01,1.000000e+00
3061,3.005000e-07,-3.082224e-01,1.409591e-01,1.298473e-01,-3.912102e-01,-1.728896e-03,-9.202997e-01,1.000000e+00
3062,3.005000e-07,-3.018681e-01,5.225836e-03,1.435815e-01,-4.321876e-01,-3.470971e-04,-9.017836e-01,1.000000e+00
3063,3.005000e-07,-3.344443e-01,1.183275e-03,-4.379286e-03,1.029758e-02,-2.706934e-04,-9.999469e-01,1.000000e+00
3064,3.005000e-07,1.387478e-01,-1.648386e-02,3.037611e-01,-9.096809e-01,2.419340e-04,4.153078e-01,1.000000e+00
3065,3.005000e-07,-1.858954e-01,-6.022342e-03,-2.791752e-01,8.322438e-01,-1.165516e-04,-5.544099e-01,1.000000e+00
3066,3.005000e-07,2.246607e-01,-1.205638e-02,-2.478961e-01,7.384433e-01,5.288875e-05,6.743155e-01,1.000000e+00
3067,3.005000e-07,3.299924e-01,-1.431912e-02,-5.050978e-02,1.480472e-01,1.308418e-04,9.889803e-01,1.000000e+00
3068,3.005000e-07,-3.062016e-01,5.118263e-03,1.339697e-01,-4.034890e-01,-3.443001e-04,-9.149844e-01,1.000000e+00
3069,3.005000e-07,-3.106448e-01,-2.472841e-03,-1.256940e-01,3.729749e-01,-1.997264e-04,-9.278414e-01,1.000000e+00
3070,3.005000e-07,-3.038064e-01,-2.238404e-03,-1.409824e-01,4.193138e-01,-2.012307e-04,-9.078413e-01,1.000000e+00
3071,3.005000e-07,-3.039042e-01,5.100489e-03,1.384445e-01,-4.172110e-01,-3.441477e-04,-9.088096e-01,1.000000e+00
3072,3.005000e-07,2.728600e-01,-1.300069e-02,-1.938426e-01,5.765188e-01,8.154054e-05,8.170839e-01,1.000000e+00
3073,3.005000e-07,3.308142e-01,-1.440334e-02,-4.865908e-02,1.420221e-01,1.327956e-04,9.898635e-01,1.000000e+00
3074,3.005000e-07,3.107725e-01,-1.336089e-02,-1.234640e-01,3.666992e-01,1.005087e-04,9.303396e-01,1.000000e+00
3075,3.005000e-07,-3.289365e-01,2.594710e-03,5.943117e-02,-1.807527e-01,-2.993481e-04,-9.835285e-01,1.000000e+00
3076,3.005000e-07,-3.344054e-01,6.484373e-04,-9.727298e-03,2.603716e-02,-2.617718e-04,-9.996609e-01,1.000000e+00
3077,3.005000e-07,2.505386e-01,-1.623298e-02,2.196433e-01,-6.605851e-01,2.151264e-04,7.507511e-01,1.000000e+00
3078,3.005000e-07,-2.976438e-01,5.557343e-03,1.505035e-01,-4.536653e-01,-3.518569e-04,-8.911721e-01,1.000000e+00
3079,3.005000e-07,-3.093395e-01,3.507492e-03,1.271743e-01,-3.837820e-01,-3.207916e-04,-9.234237e-01,1.000000e+00
3080,3.005000e-07,-1.460556e-01,-6.686257e-03,-3.022161e-01,9.005014e-01,-9.906714e-05,-4.348531e-01,1.000000e+00
3081,3.005000e-07,1.056256e-01,-1.637624e-02,3.169330e-01,-9.489252e-01,2.454497e-04,3.155010e-01,1.000000e+00
3082,3.005000e-07,-3.164163e-01,4.285664e-03,1.073574e-01,-3.242165e-01,-3.291568e-04,-9.459829e-01,1.000000e+00
3083,3.005000e-07,2.551646e-02,-5.046863e-02,3.326790e-01,-9.970229e-01,1.175365e-03,7.709765e-02,1.000000e+00
3084,3.005000e-07,-3.281294e-01,2.431811e-03,6.419011e-02,-1.952602e-01,-2.974836e-04,-9.807514e-01,1.000000e+00
3085,3.005000e-07,-2.076794e-01,-4.504536e-03,-2.633770e-01,7.855565e-01,-1.457054e-04,-6.187899e-01,1.000000e+00
3086,3.005000e-07,-3.286376e-02,-8.358281e-03,-3.337824e-01,9.952701e-01,-5.480544e-05,-9.714599e-02,1.000000e+00
3087,3.005000e-07,-3.350762e-01,6.377681e-04,1.552843e-02,-4.901212e-02,-2.656779e-04,-9.987981e-01,1.000000e+00
3088,3.005000e-07,2.652690e-02,-8.973535e-03,-3.342134e-01,9.967321e-01,-3.568815e-05,8.077765e-02,1.000000e+00
3089,3.005000e-07,-3.047472e-01,5.131636e-02,1.376087e-01,-4.136932e-01,-8.666504e-04,-9.104160e-01,1.000000e+00
3090,3.005000e-07,-2.466435e-01,-4.645418e-03,-2.271198e-01,6.761369e-01,-1.496831e-04,-7.367760e-01,1.000000e+00
3091,3.005000e-07,-5.917953e-02,-8.696325e-03,-3.301850e-01,9.840793e-01,-5.230497e-05,-1.777302e-01,1.000000e+00
3092,3.005000e-07,1.325949e-02,-3.958514e-02,3.332592e-01,-9.992334e-01,8.222381e-04,3.914081e-02,1.000000e+00
3093,3.005000e-07,-3.104938e-01,4.429561e-03,1.236835e-01,-3.731188e-01,-3.328359e-04,-9.277835e-01,1.000000e+00
3094,3.005000e-07,3.325174e-01,-1.409913e-02,-2.658381e-02,7.720629e-02,1.294040e-04,9.970151e-01,1.000000e+00
3095,3.005000e-07,-2.598831e-02,-9.463970e-03,-3.345821e-01,9.969039e-01,-3.440683e-05,-7.863021e-02,1.000000e+00
3096,3.005000e-07,2.458192e-01,-1.594333e-02,2.258701e-01,-6.778327e-01,2.095040e-04,7.352162e-01,1.000000e+00
3097,3.005000e-07,-7.283628e-02,-8.117270e-03,-3.275880e-01,9.764795e-01,-6.437963e-05,-2.156101e-01,1.000000e+00
3098,3.005000e-07,1.172743e-01,-1.054388e-02,-3.142100e-01,9.363528e-01,5.565974e-06,3.510604e-01,1.000000e+00
3099,3.005000e-07,-3.165519e-01,3.729534e-03,1.077102e-01,-3.254547e-01,-3.214625e-04,-9.455576e-01,1.000000e+00
3100,3.005000e-07,-1.132177e-01,-6.362926e-03,-3.156640e-01,9.418467e-01,-1.004581e-04,-3.360428e-01,1.000000e+00
3101,3.005000e-07,-1.729391e-01,-5.571008e-03,-2.873294e-01,8.570287e-01,-1.223634e-04,-5.152686e-01,1.000000e+00
3102,3.005000e-07,-3.100426e-01,-2.123199e-03,-1.269204e-01,3.768450e-01,-2.050427e-04,-9.262763e-01,1.000000e+00
3103,3.005000e-07,-4.905951e-02,-8.277849e-03,-3.317289e-01,9.892085e-01,-5.850819e-05,-1.465147e-01,1.000000e+00
3104,3.005000e-07,1.041953e-01,-1.064244e-02,-3.188330e-01,9.499596e-01,5.397138e-06,3.123728e-01,1.000000e+00
3105,3.005000e-07,3.759644e-02,-5.814620e-02,3.318062e-01,-9.936062e-01,1.480003e-03,1.128918e-01,1.000000e+00
3106,3.005000e-07,2.069783e-01,-1.206518e-02,-2.639194e-01,7.859760e-01,4.876960e-05,6.182570e-01,1.000000e+00
3107,3.005000e-07,-3.129943e-01,3.738694e-03,1.185953e-01,-3.575225e-01,-3.231935e-04,-9.339045e-01,1.000000e+00
3108,3.005000e-07,2.685720e-01,-1.305112e-02,-1.993858e-01,5.928267e-01,8.163035e-05,8.053301e-01,1.000000e+00
3109,3.005000e-07,3.206107e-01,-1.528928e-02,9.332325e-02,-2.816247e-01,1.722542e-04,9.595246e-01,1.000000e+00
3110,3.005000e-07,2.530673e-01,-1.587735e-02,2.178629e-01,-6.534531e-01,2.067960e-04,7.569670e-01,1.000000e+00
3111,3.005000e-07,-2.629383e-01,-4.403453e-03,-2.081098e-01,6.194823e-01,-1.568005e-04,-7.850106e-01,1.000000e+00
3112,3.005000e-07,-3.026003e-01,3.300372e-02,1.433222e-01,-4.309487e-01,-6.775477e-04,-9.023762e-01,1.000000e+00
3113,3.005000e-07,1.304752e-01,-1.059117e-02,-3.088457e-01,9.203600e-01,8.762478e-06,3.910722e-01,1.000000e+00
3114,3.005000e-07,-1.167543e-01,-7.261206e-03,-3.144017e-01,9.374986e-01,-8.479384e-05,-3.479889e-01,1.000000e+00
3115,3.005000e-07,-3.026702e-01,4.965354e-02,1.422544e-01,-4.289139e-01,-8.506705e-04,-9.033450e-01,1.000000e+00
3116,3.005000e-07,-3.056574e-01,-1.630025e-03,-1.365651e-01,4.058760e-01,-2.112436e-04,-9.139281e-01,1.000000e+00
3117,3.005000e-07,-3.019085e-01,4.105774e-02,1.439262e-01,-4.331713e-01,-7.622436e-04,-9.013113e-01,1.000000e+00
3118,3.005000e-07,-2.113571e-01,-4.446626e-03,-2.605785e-01,7.772485e-01,-1.468504e-04,-6.291937e-01,1.000000e+00
3119,3.005000e-07,2.482197e-01,-1.263527e-02,-2.255283e-01,6.710183e-01,6.793905e-05,7.414407e-01,9.999999e-01
3120,3.005000e-07,2.279157e-01,-1.605665e-02,2.437789e-01,-7.310750e-01,2.171642e-04,6.822971e-01,1.000000e+00
3121,3.005000e-07,-2.724249e-01,-3.870753e-03,-1.950678e-01,5.810098e-01,-1.669776e-04,-8.138965e-01,1.000000e+00
3122,3.005000e-07,-3.076381e-01,4.759815e-03,1.311711e-01,-3.946288e-01,-3.389871e-04,-9.188406e-01,1.000000e+00
3123,3.005000e-07,2.946660e-01,-1.343819e-02,-1.589762e-01,4.723652e-01,9.584008e-05,8.814029e-01,1.000000e+00
3124,3.005000e-07,-3.313712e-01,1.358425e-03,4.914179e-02,-1.502400e-01,-2.806328e-04,-9.886495e-01,1.000000e+00
3125,3.005000e-07,2.119725e-01,-1.175835e-02,-2.596268e-01,7.728658e-01,4.385688e-05,6.345695e-01,1.000000e+00
3126,3.005000e-07,2.876175e-01,-1.303715e-02,-1.713686e-01,5.100662e-01,8.566100e-05,8.601351e-01,1.000000e+00
3127,3.005000e-07,-1.275105e-01,-6.403909e-03,-3.101535e-01,9.248448e-01,-1.023060e-04,-3.803448e-01,1.000000e+00
3128,3.005000e-07,-3.069223e-01,1.016445e-01,1.327192e-01,-4.001748e-01,-1.372521e-03,-9.164378e-01,1.000000e+00
3129,3.005000e-07,-5.625166e-02,-8.050887e-03,-3.305830e-01,9.861545e-01,-6.181579e-05,-1.658289e-01,1.000000e+00
3130,3.005000e-07,-3.071917e-01,4.488392e-03,1.309749e-01,-3.953934e-01,-3.348458e-04,-9.185118e-01,1.000000e+00
3131,3.005000e-07,-3.024895e-01,3.648385e-02,1.425565e-01,-4.296233e-01,-7.144034e-04,-9.030079e-01,1.000000e+00
3132,3.005000e-07,-2.793543e-01,-3.746427e-03,-1.850320e-01,5.505719e-01,-1.700409e-04,-8.347877e-01,1.000000e+00
3133,3.005000e-07,-2.602979e-01,-4.416298e-03,-2.119929e-01,6.313431e-01,-1.563319e-04,-7.755036e-01,1.000000e+00
3134,3.005000e-07,-3.275592e-01,-8.885253e-04,-6.973546e-02,2.055756e-01,-2.310747e-04,-9.786412e-01,1.000000e+00
3135,3.005000e-07,-3.054737e-01,9.737146e-02,1.360060e-01,-4.097938e-01,-1.329724e-03,-9.121772e-01,1.000000e+00
3136,3.005000e-07,3.334853e-01,-1.460538e-02,2.162454e-02,-6.751470e-02,1.474686e-04,9.977183e-01,1.000000e+00
3137,3.005000e-07,-6.443773e-02,-7.891954e-03,-3.289689e-01,9.814321e-01,-6.665129e-05,-1.918100e-01,1.000000e+00
3138,3.005000e-07,6.894857e-02,-9.811057e-03,-3.280403e-01,9.784880e-01,-1.519182e-05,2.063039e-01,1.000000e+00
3139,3.005000e-07,-3.332639e-01,1.076555e-04,-3.024940e-02,8.759703e-02,-2.513450e-04,-9.961560e-01,1.000000e+00
3140,3.005000e-07,1.677311e-01,-1.132262e-02,-2.903472e-01,8.653540e-01,2.798902e-05,5.011612e-01,1.000000e+00
3141,3.005000e-07,7.309086e-02,-1.684499e-02,3.258137e-01,-9.759659e-01,2.621341e-04,2.179230e-01,1.000000e+00
3142,3.005000e-07,-3.026280e-01,3.808192e-02,1.425706e-01,-4.289431e-01,-7.314912e-04,-9.033312e-01,1.000000e+00
3143,3.005000e-07,-1.014089e-01,-7.682064e-03,-3.197308e-01,9.530600e-01,-7.546805e-05,-3.027815e-01,1.000000e+00
3144,3.005000e-07,-3.267735e-01,2.585972e-03,7.146451e-02,-2.167288e-01,-3.000626e-04,-9.762318e-01,1.000000e+00
3145,3.005000e-07,-3.327531e-01,2.708859e-03,3.531177e-02,-1.076175e-01,-2.986040e-04,-9.941923e-01,1.000000e+00
3146,3.005000e-07,3.249271e-01,-1.506785e-02,7.810223e-02,-2.358617e-01,1.645707e-04,9.717866e-01,1.000000e+00
3147,3.005000e-07,4.887482e-02,-9.860519e-03,-3.319721e-01,9.890658e-01,-1.635215e-05,1.474746e-01,1.000000e+00
3148,3.005000e-07,2.310804e-01,-1.208816e-02,-2.421430e-01,7.210972e-01,5.417350e-05,6.928339e-01,1.000000e+00
3149,3.005000e-07,-2.746996e-01,-3.606910e-03,-1.918850e-01,5.707209e-01,-1.724097e-04,-8.211441e-01,1.000000e+00
3150,3.005000e-07,-2.579110e-01,-4.518129e-03,-2.144857e-01,6.381882e-01,-1.542022e-04,-7.698804e-01,1.000000e+00
3151,3.005000e-07,-3.344444e-01,1.024197e-03,-5.553016e-03,1.383185e-02,-2.683794e-04,-9.999043e-01,1.000000e+00
3152,3.005000e-07,-2.731682e-01,-3.382601e-03,-1.948676e-01,5.800941e-01,-1.763473e-04,-8.145494e-01,1.000000e+00
3153,3.005000e-07,-3.133379e-01,-1.659883e-03,-1.185986e-01,3.522252e-01,-2.134564e-04,-9.359152e-01,9.999999e-01
3154,3.005000e-07,1.320707e-01,-1.082555e-02,-3.079249e-01,9.183499e-01,1.348011e-05,3.957695e-01,1.000000e+00
3155,3.005000e-07,-3.207568e-01,3.566758e-03,9.453905e-02,-2.855126e-01,-3.172643e-04,-9.583749e-01,1.000000e+00
3156,3.005000e-07,1.351095e-02,-1.685666e-02,3.335737e-01,-9.991585e-01,2.716386e-04,4.101532e-02,1.000000e+00
3157,3.005000e-07,-3.261943e-01,3.162141e-03,7.243410e-02,-2.193743e-01,-3.089036e-04,-9.756407e-01,1.000000e+00
3158,3.005000e-07,-1.666372e-02,-9.042034e-03,-3.349529e-01,9.987716e-01,-3.998743e-05,-4.955046e-02,1.000000e+00
3159,3.005000e-07,-2.801110e-01,-3.422655e-03,-1.844946e-01,5.490870e-01,-1.759033e-04,-8.357652e-01,1.000000e+00
3160,3.005000e-07,3.025322e-01,-1.360659e-02,-1.441838e-01,4.283215e-01,1.012645e-04,9.036264e-01,1.000000e+00
3161,3.005000e-07,2.030629e-01,-1.636627e-02,2.648594e-01,-7.946510e-01,2.279497e-04,6.070665e-01,1.000000e+00
3162,3.005000e-07,2.699608e-01,-1.272962e-02,-1.988227e-01,5.907793e-01,7.374115e-05,8.068332e-01,1.000000e+00
3163,3.005000e-07,-2.327473e-01,-4.888012e-03,-2.416855e-01,7.200794e-01,-1.435103e-04,-6.938916e-01,1.000000e+00
3164,3.005000e-07,1.605957e-02,-9.317211e-03,-3.351478e-01,9.987690e-01,-3.055136e-05,4.960359e-02,1.000000e+00
3165,3.005000e-07,1.509432e-01,-1.668579e-02,2.977146e-01,-8.927607e-01,2.445363e-04,4.505311e-01,1.000000e+00
3166,3.005000e-07,-3.322249e-01,2.081009e-03,3.539640e-02,-1.088401e-01,-2.883584e-04,-9.940592e-01,1.000000e+00
3167,3.005000e-07,-2.614086e-01,-4.332725e-03,-2.101450e-01,6.251559e-01,-1.575745e-04,-7.804999e-01,1.000000e+00
3168,3.005000e-07,-3.146047e-01,-2.286718e-03,-1.162294e-01,3.444637e-01,-2.039436e-04,-9.387996e-01,1.000000e+00
3169,3.005000e-07,-3.091765e-01,-2.588798e-03,-1.285036e-01,3.809526e-01,-1.972499e-04,-9.245945e-01,1.000000e+00
3170,3.005000e-07,-1.891756e-01,-5.848232e-03,-2.769312e-01,8.253305e-01,-1.197655e-04,-5.646499e-01,1.000000e+00
3171,3.005000e-07,3.244505e-01,-1.424022e-02,-8.276820e-02,2.443970e-01,1.244174e-04,9.696752e-01,1.000000e+00
3172,3.005000e-07,-3.351727e-01,2.009750e-03,5.724040e-03,-1.823308e-02,-2.841206e-04,-9.998337e-01,1.000000e+00
3173,3.005000e-07,-3.268680e-01,3.403529e-03,7.156664e-02,-2.163856e-01,-3.122099e-04,-9.763079e-01,1.000000e+00
3174,3.005000e-07,2.295161e-01,-1.194011e-02,-2.432054e-01,7.245315e-01,5.136727e-05,6.892416e-01,9.999999e-01
3175,3.005000e-07,9.475493e-02,-1.016221e-02,-3.216448e-01,9.590041e-01,-4.853601e-06,2.833922e-01,1.000000e+00
3176,3.005000e-07,3.530422e-02,-1.702092e-02,3.317820e-01,-9.943926e-01,2.719420e-04,1.057507e-01,1.000000e+00
3177,3.005000e-07,-3.301262e-01,-4.076651e-04,-6.084521e-02,1.800670e-01,-2.408592e-04,-9.836543e-01,1.000000e+00
3178,3.005000e-07,-2.892032e-01,-3.395837e-03,-1.695974e-01,5.036283e-01,-1.793992e-04,-8.639204e-01,1.000000e+00
3179,3.005000e-07,1.991043e-01,-1.637339e-02,2.678612e-01,-8.035155e-01,2.292840e-04,5.952838e-01,1.000000e+00
3180,3.005000e-07,2.278439e-01,-1.202256e-02,-2.455843e-01,7.314841e-01,5.131604e-05,6.818584e-01,9.999999e-01
3181,3.005000e-07,5.298358e-02,-9.572650e-03,-3.310538e-01,9.871746e-01,-2.156753e-05,1.596442e-01,1.000000e+00
